The,O
Snows,O
of,O
Kilimanjaro,O
(,O
1952,O
),O
",",O
The,O
Barefoot,O
Contessa,O
(,O
1954,O
),O
",",O
Bhowani,O
Junction,O
(,O
1956,O
),O
",",O
On,O
the,O
Beach,O
(,O
1959,O
),O
",",O
55,O
Days,O
at,O
Peking,O
(,O
1963,O
),O
",",O
Seven,O
Days,O
in,O
May,O
(,O
1964,O
),O
",",O
The,O
Night,O
of,O
the,O
Iguana,O
(,O
1964,O
),O
",",O
The,O
Bible,O
:,O
In,O
the,O
Beginning,O
...,O
(,O
1966,O
),O
",",O
Mayerling,O
(,O
1968,O
),O
",",O
Tam,O
-,O
Lin,O
(,O
1970,O
),O
",",O
The,O
Life,O
and,O
Times,O
of,O
Judge,O
Roy,O
Bean,O
(,O
1972,O
),O
",",O
Earthquake,O
(,O
1974,O
),O
",",O
and,O
The,O
Cassandra,O
Crossing,O
(,O
1976,O
),O
.,O
*END-SENTENCE*,Ava Gardner
*START-SENTENCE*,Ava Gardner
Gardner,O
continued,O
to,O
act,O
regularly,O
until,O
1986,O
",",O
four,O
years,O
before,O
her,O
death,O
in,O
London,O
in,O
1990,O
",",O
at,O
the,O
age,O
of,O
67,O
.,O
*END-SENTENCE*,Ava Gardner
*START-SENTENCE*,Ava Gardner
"
",O
She,O
is,O
listed,O
25th,O
among,O
the,O
American,O
Film,O
Institute,O
's,O
25,O
Greatest,O
Female,O
Stars,O
of,O
Classic,O
Hollywood,O
Cinema,O
.,O
*END-SENTENCE*,Ava Gardner
*START-SENTENCE*,Ava Gardner
"

",O
*END-SENTENCE*,Ava Gardner
*END-ACTOR*,Ava Gardner
*START-ACTOR*,Sally Field
*START-SENTENCE*,Sally Field
Sally,O
Margaret,O
Field,O
(,O
born,O
November,O
6,O
",",O
1946,O
),O
is,O
an,O
American,O
actress,O
and,O
director,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
She,O
is,O
the,O
recipient,O
of,O
various,O
accolades,O
",",O
including,O
two,O
Academy,O
Awards,O
",",O
three,O
Primetime,O
Emmy,O
Awards,O
",",O
two,O
Golden,O
Globe,O
Awards,O
",",O
and,O
a,O
Screen,O
Actors,O
Guild,O
Award,O
",",O
and,O
she,O
has,O
been,O
nominated,O
for,O
a,O
Tony,O
Award,O
and,O
two,O
BAFTA,O
Awards,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
"
",O
Field,O
began,O
her,O
professional,O
career,O
on,O
television,O
",",O
starring,O
in,O
the,O
short,O
-,O
lived,O
comedies,O
Gidget,O
(,O
1965–1966,O
),O
",",O
The,O
Flying,O
Nun,O
(,O
1967–1970,O
),O
",",O
and,O
The,O
Girl,O
with,O
Something,O
Extra,O
(,O
1973–1974,O
),O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
In,O
1976,O
",",O
she,O
garnered,O
critical,O
acclaim,O
for,O
her,O
performance,O
in,O
the,O
miniseries,O
Sybil,O
",",O
for,O
which,O
she,O
received,O
the,O
Primetime,O
Emmy,O
Award,O
for,O
Outstanding,O
Lead,O
Actress,O
in,O
a,O
Limited,O
Series,O
or,O
Movie,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
Her,O
film,O
debut,O
was,O
as,O
an,O
extra,O
in,O
Moon,O
Pilot,O
(,O
1962,O
),O
",",O
and,O
her,O
movie,O
career,O
escalated,O
during,O
the,O
1970s,O
with,O
starring,O
roles,O
including,O
Stay,O
Hungry,O
(,O
1976,O
),O
",",O
Smokey,O
and,O
the,O
Bandit,O
(,O
1977,O
),O
",",O
Heroes,O
(,O
1977,O
),O
",",O
The,O
End,O
(,O
1978,O
),O
",",O
and,O
Hooper,O
(,O
1978,O
),O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
Her,O
career,O
further,O
expanded,O
during,O
the,O
1980s,O
",",O
receiving,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
for,O
both,O
Norma,O
Rae,O
(,O
1979,O
),O
and,O
Places,O
in,O
the,O
Heart,O
(,O
1984,O
),O
",",O
and,O
she,O
appeared,O
in,O
Smokey,O
and,O
the,O
Bandit,O
II,O
(,O
1980,O
),O
",",O
Absence,O
of,O
Malice,O
(,O
1981,O
),O
",",O
Kiss,O
Me,O
Goodbye,O
(,O
1982,O
),O
",",O
Murphy,O
's,O
Romance,O
(,O
1985,O
),O
",",O
Steel,O
Magnolias,O
(,O
1989,O
),O
",",O
Mrs.,O
Doubtfire,O
(,O
1993,O
),O
",",O
and,O
Forrest,O
Gump,O
(,O
1994,O
),O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
"
",O
In,O
the,O
2000s,O
",",O
she,O
returned,O
to,O
television,O
with,O
a,O
recurring,O
role,O
on,O
the,O
NBC,O
medical,O
drama,O
ER,O
",",O
for,O
which,O
she,O
won,O
the,O
Primetime,O
Emmy,O
Award,O
for,O
Outstanding,O
Guest,O
Actress,O
in,O
a,O
Drama,O
Series,O
in,O
2001,O
and,O
the,O
following,O
year,O
made,O
her,O
stage,O
debut,O
with,O
Edward,O
Albee,O
's,O
The,O
Goat,O
",",O
or,O
Who,O
Is,O
Sylvia,O
?,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
From,O
2006,O
to,O
2011,O
",",O
she,O
portrayed,O
Nora,O
Walker,O
on,O
the,O
ABC,O
television,O
drama,O
Brothers,O
&,O
Sisters,O
",",O
for,O
which,O
she,O
received,O
the,O
Primetime,O
Emmy,O
Award,O
for,O
Outstanding,O
Lead,O
Actress,O
in,O
a,O
Drama,O
Series,O
in,O
2007,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
She,O
starred,O
as,O
Mary,O
Todd,O
Lincoln,O
in,O
Lincoln,O
(,O
2012,O
),O
",",O
for,O
which,O
she,O
received,O
a,O
nomination,O
for,O
the,O
Academy,O
Award,O
for,O
Best,O
Supporting,O
Actress,O
",",O
and,O
she,O
portrayed,O
Aunt,O
May,O
in,O
The,O
Amazing,O
Spider,O
-,O
Man,O
(,O
2012,O
),O
and,O
its,O
2014,O
sequel,O
",",O
with,O
the,O
first,O
being,O
her,O
highest,O
grossing,O
release,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
In,O
2015,O
",",O
she,O
portrayed,O
the,O
title,O
character,O
in,O
Hello,O
",",O
My,O
Name,O
Is,O
Doris,O
",",O
for,O
which,O
she,O
was,O
nominated,O
for,O
the,O
Critics,O
',O
Choice,O
Movie,O
Award,O
for,O
Best,O
Actress,O
in,O
a,O
Comedy,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
In,O
2017,O
",",O
she,O
returned,O
to,O
the,O
stage,O
after,O
an,O
absence,O
of,O
15,O
years,O
with,O
the,O
revival,O
of,O
Tennessee,O
Williams,O
',O
The,O
Glass,O
Menagerie,O
for,O
which,O
she,O
received,O
a,O
nomination,O
for,O
the,O
Tony,O
Award,O
for,O
Best,O
Actress,O
in,O
a,O
Play,O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
"
",O
As,O
a,O
director,O
",",O
Field,O
is,O
known,O
for,O
the,O
television,O
film,O
The,O
Christmas,O
Tree,O
(,O
1996,O
),O
",",O
an,O
episode,O
of,O
the,O
1998,O
HBO,O
miniseries,O
From,O
the,O
Earth,O
to,O
the,O
Moon,O
",",O
and,O
the,O
feature,O
film,O
Beautiful,O
(,O
2000,O
),O
.,O
*END-SENTENCE*,Sally Field
*START-SENTENCE*,Sally Field
In,O
2014,O
",",O
she,O
was,O
presented,O
with,O
a,O
star,O
on,O
the,O
Hollywood,O
Walk,O
of,O
Fame,O
and,O
in,O
2019,O
received,O
the,O
Kennedy,O
Center,O
Honors,O
.,O
*END-SENTENCE*,Sally Field
*END-ACTOR*,Sally Field
*START-ACTOR*,Doris Day
*START-SENTENCE*,Doris Day
Doris,O
Day,O
(,O
born,O
Doris,O
Mary,O
Anne,O
Kappelhoff,O
;,O
April,O
3,O
",",O
1922,O
–,O
May,O
13,O
",",O
2019,O
),O
was,O
an,O
American,O
actress,O
",",O
singer,O
",",O
and,O
animal,O
welfare,O
activist,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
She,O
began,O
her,O
career,O
as,O
a,O
big,O
band,O
singer,O
in,O
1939,O
",",O
achieving,O
commercial,O
success,O
in,O
1945,O
with,O
two,O
No,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
1,O
recordings,O
",",O
"""",O
Sentimental,O
Journey,O
"""",O
and,O
"""",O
My,O
Dreams,O
Are,O
Getting,O
Better,O
All,O
the,O
Time,O
"""",O
with,O
Les,O
Brown,O
&,O
His,O
Band,O
of,O
Renown,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
She,O
left,O
Brown,O
to,O
embark,O
on,O
a,O
solo,O
career,O
and,O
recorded,O
more,O
than,O
650,O
songs,O
from,O
1947,O
to,O
1967,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
"
",O
Day,O
's,O
film,O
career,O
began,O
during,O
the,O
latter,O
part,O
of,O
the,O
Golden,O
Age,O
of,O
Hollywood,O
with,O
the,O
film,O
Romance,O
on,O
the,O
High,O
Seas,O
(,O
1948,O
),O
",",O
leading,O
to,O
a,O
20-year,O
career,O
as,O
a,O
motion,O
picture,O
actress,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
She,O
starred,O
in,O
films,O
of,O
many,O
genres,O
",",O
including,O
musicals,O
",",O
comedies,O
",",O
dramas,O
",",O
and,O
thrillers,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
She,O
played,O
the,O
title,O
role,O
in,O
Calamity,O
Jane,O
(,O
1953,O
),O
and,O
starred,O
in,O
Alfred,O
Hitchcock,O
's,O
The,O
Man,O
Who,O
Knew,O
Too,O
Much,O
(,O
1956,O
),O
with,O
James,O
Stewart,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
Her,O
best,O
-,O
known,O
films,O
are,O
those,O
in,O
which,O
she,O
co,O
-,O
starred,O
with,O
Rock,O
Hudson,O
",",O
chief,O
among,O
them,O
1959,O
's,O
Pillow,O
Talk,O
",",O
for,O
which,O
she,O
was,O
nominated,O
for,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
She,O
also,O
worked,O
with,O
James,O
Garner,O
on,O
both,O
Move,O
Over,O
",",O
Darling,O
(,O
1963,O
),O
and,O
The,O
Thrill,O
of,O
It,O
All,O
(,O
1963,O
),O
",",O
and,O
 ,O
starred,O
alongside,O
Clark,O
Gable,O
",",O
Cary,O
Grant,O
",",O
James,O
Cagney,O
",",O
David,O
Niven,O
",",O
Jack,O
Lemmon,O
",",O
Frank,O
Sinatra,O
",",O
Richard,O
Widmark,O
",",O
Kirk,O
Douglas,O
",",O
Lauren,O
Bacall,O
",",O
and,O
Rod,O
Taylor,O
in,O
various,O
movies,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
After,O
ending,O
her,O
film,O
career,O
in,O
1968,O
",",O
only,O
briefly,O
removed,O
from,O
the,O
height,O
of,O
her,O
popularity,O
",",O
she,O
starred,O
in,O
her,O
own,O
sitcom,O
The,O
Doris,O
Day,O
Show,O
(,O
1968–1973,O
),O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
"
",O
Day,O
became,O
one,O
of,O
the,O
biggest,O
film,O
stars,O
in,O
the,O
early,O
1960s,O
",",O
and,O
as,O
of,O
2012,O
was,O
one,O
of,O
eight,O
performers,O
to,O
have,O
been,O
the,O
top,O
box,O
-,O
office,O
earner,O
in,O
the,O
United,O
States,O
four,O
times,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
In,O
2011,O
",",O
she,O
released,O
her,O
29th,O
studio,O
album,O
My,O
Heart,O
which,O
contained,O
new,O
material,O
and,O
became,O
a,O
UK,O
Top,O
10,O
album,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
She,O
received,O
the,O
Grammy,O
Lifetime,O
Achievement,O
Award,O
and,O
a,O
Legend,O
Award,O
from,O
the,O
Society,O
of,O
Singers,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
In,O
1960,O
",",O
she,O
was,O
nominated,O
for,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
",",O
and,O
was,O
given,O
the,O
Cecil,O
B.,O
DeMille,O
Award,O
for,O
lifetime,O
achievement,O
in,O
motion,O
pictures,O
in,O
1989,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
In,O
2004,O
",",O
she,O
was,O
awarded,O
the,O
Presidential,O
Medal,O
of,O
Freedom,O
;,O
this,O
was,O
followed,O
in,O
2011,O
by,O
the,O
Los,O
Angeles,O
Film,O
Critics,O
Association,O
's,O
Career,O
Achievement,O
Award,O
.,O
*END-SENTENCE*,Doris Day
*START-SENTENCE*,Doris Day
"

",O
*END-SENTENCE*,Doris Day
*END-ACTOR*,Doris Day
*START-ACTOR*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
Shirley,O
MacLaine,O
(,O
born,O
Shirley,O
MacLean,O
Beaty,O
;,O
April,O
24,O
",",O
1934,O
),O
is,O
an,O
American,O
film,O
",",O
television,O
",",O
and,O
theater,O
actress,O
",",O
singer,O
",",O
dancer,O
",",O
activist,O
",",O
and,O
author,O
.,O
*END-SENTENCE*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
An,O
Oscar,O
winner,O
",",O
MacLaine,O
received,O
the,O
40th,O
AFI,O
Life,O
Achievement,O
Award,O
from,O
the,O
American,O
Film,O
Institute,O
in,O
2012,O
",",O
and,O
received,O
the,O
Kennedy,O
Center,O
Honors,O
for,O
her,O
lifetime,O
contributions,O
to,O
American,O
culture,O
through,O
the,O
performing,O
arts,O
in,O
2013,O
.,O
*END-SENTENCE*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
She,O
is,O
known,O
for,O
her,O
New,O
Age,O
beliefs,O
",",O
and,O
has,O
an,O
interest,O
in,O
spirituality,O
and,O
reincarnation,O
.,O
*END-SENTENCE*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
She,O
has,O
written,O
a,O
series,O
of,O
autobiographical,O
works,O
that,O
describe,O
these,O
beliefs,O
",",O
document,O
her,O
world,O
travels,O
",",O
and,O
describe,O
her,O
Hollywood,O
career,O
.,O
*END-SENTENCE*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
"
",O
Her,O
first,O
film,O
was,O
Alfred,O
Hitchcock,O
's,O
The,O
Trouble,O
With,O
Harry,O
in,O
1955,O
.,O
*END-SENTENCE*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
A,O
six,O
-,O
time,O
Academy,O
Award,O
nominee,O
",",O
MacLaine,O
received,O
a,O
nomination,O
for,O
Best,O
Documentary,O
Feature,O
for,O
The,O
Other,O
Half,O
of,O
the,O
Sky,O
:,O
A,O
China,O
Memoir,O
(,O
1975,O
),O
",",O
and,O
Best,O
Actress,O
nominations,O
for,O
Some,O
Came,O
Running,O
(,O
1958,O
),O
",",O
The,O
Apartment,O
(,O
1960,O
),O
",",O
Irma,O
la,O
Douce,O
(,O
1963,O
),O
",",O
and,O
The,O
Turning,O
Point,O
(,O
1977,O
),O
",",O
before,O
winning,O
Best,O
Actress,O
for,O
Terms,O
of,O
Endearment,O
(,O
1983,O
),O
.,O
*END-SENTENCE*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
She,O
twice,O
won,O
the,O
BAFTA,O
Award,O
for,O
Best,O
Foreign,O
Actress,O
",",O
for,O
Ask,O
Any,O
Girl,O
(,O
1959,O
),O
",",O
and,O
The,O
Apartment,O
(,O
1960,O
),O
;,O
and,O
won,O
an,O
Emmy,O
Award,O
for,O
Outstanding,O
Comedy,O
-,O
Variety,O
or,O
Music,O
Special,O
for,O
the,O
1976,O
TV,O
special,O
",",O
Gypsy,O
In,O
My,O
Soul,O
.,O
*END-SENTENCE*,Shirley MacLaine
*START-SENTENCE*,Shirley MacLaine
She,O
has,O
also,O
won,O
five,O
competitive,O
Golden,O
Globe,O
Awards,O
",",O
(,O
from,O
nineteen,O
nominations,O
),O
",",O
and,O
received,O
the,O
Golden,O
Globe,O
Cecil,O
B.,O
DeMille,O
Award,O
at,O
the,O
1998,O
ceremony,O
.,O
*END-SENTENCE*,Shirley MacLaine
*END-ACTOR*,Shirley MacLaine
*START-ACTOR*,Holly Hunter
*START-SENTENCE*,Holly Hunter
Holly,O
Hunter,O
(,O
born,O
March,O
20,O
",",O
1958,O
),O
is,O
an,O
American,O
actress,O
and,O
producer,O
.,O
*END-SENTENCE*,Holly Hunter
*START-SENTENCE*,Holly Hunter
For,O
her,O
performance,O
as,O
Ada,O
McGrath,O
in,O
the,O
1993,O
drama,O
film,O
The,O
Piano,O
",",O
she,O
won,O
the,O
Academy,O
Award,O
",",O
BAFTA,O
Award,O
",",O
Golden,O
Globe,O
Award,O
",",O
and,O
Cannes,O
Film,O
Festival,O
Award,O
for,O
Best,O
Actress,O
.,O
*END-SENTENCE*,Holly Hunter
*START-SENTENCE*,Holly Hunter
She,O
was,O
also,O
nominated,O
for,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
for,O
Broadcast,O
News,O
(,O
1987,O
),O
",",O
and,O
the,O
Academy,O
Award,O
for,O
Best,O
Supporting,O
Actress,O
for,O
The,O
Firm,O
(,O
1993,O
),O
and,O
again,O
for,O
Thirteen,O
(,O
2003,O
),O
.,O
*END-SENTENCE*,Holly Hunter
*START-SENTENCE*,Holly Hunter
"
",O
A,O
seven,O
-,O
time,O
Primetime,O
Emmy,O
Award,O
nominee,O
",",O
Hunter,O
won,O
for,O
Roe,O
vs.,O
Wade,O
(,O
1989,O
),O
",",O
and,O
The,O
Positively,O
TRUE,O
Adventures,O
of,O
the,O
Alleged,O
Texas,O
Cheerleader,O
-,O
Murdering,O
Mom,O
(,O
1993,O
),O
.,O
*END-SENTENCE*,Holly Hunter
*START-SENTENCE*,Holly Hunter
She,O
also,O
starred,O
in,O
the,O
TNT,O
drama,O
series,O
Saving,O
Grace,O
(,O
2007–10,O
),O
.,O
*END-SENTENCE*,Holly Hunter
*START-SENTENCE*,Holly Hunter
Her,O
other,O
film,O
roles,O
include,O
Raising,O
Arizona,O
(,O
1987,O
),O
",",O
Always,O
(,O
1989,O
),O
",",O
Home,O
for,O
the,O
Holidays,O
(,O
1995,O
),O
",",O
Crash,O
(,O
1996,O
),O
",",O
O,O
Brother,O
",",O
Where,O
Art,O
Thou,O
?,O
(,O
*END-SENTENCE*,Holly Hunter
*START-SENTENCE*,Holly Hunter
2000,O
),O
",",O
The,O
Incredibles,O
(,O
2004,O
),O
",",O
its,O
sequel,O
Incredibles,O
2,O
(,O
2018,O
),O
",",O
Batman,O
v,O
Superman,O
:,O
Dawn,O
of,O
Justice,O
(,O
2016,O
),O
",",O
and,O
The,O
Big,O
Sick,O
(,O
2017,O
),O
",",O
which,O
earned,O
her,O
a,O
Screen,O
Actors,O
Guild,O
Award,O
nomination,O
for,O
Outstanding,O
Performance,O
by,O
a,O
Female,O
Actor,O
in,O
a,O
Supporting,O
Role,O
.,O
*END-SENTENCE*,Holly Hunter
*END-ACTOR*,Holly Hunter
*START-ACTOR*,Hilary Swank
*START-SENTENCE*,Hilary Swank
Hilary,O
Ann,O
Swank,O
(,O
July,O
30,O
",",O
1974,O
),O
is,O
an,O
American,O
actress,O
and,O
film,O
producer,O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
She,O
is,O
the,O
recipient,O
of,O
numerous,O
awards,O
for,O
her,O
career,O
",",O
including,O
two,O
Academy,O
Awards,O
and,O
two,O
Golden,O
Globe,O
Awards,O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
"
",O
Swank,O
made,O
her,O
film,O
debut,O
with,O
a,O
minor,O
role,O
in,O
Buffy,O
the,O
Vampire,O
Slayer,O
(,O
1992,O
),O
",",O
before,O
receiving,O
her,O
breakthrough,O
role,O
in,O
the,O
fourth,O
installment,O
of,O
The,O
Karate,O
Kid,O
franchise,O
",",O
The,O
Next,O
Karate,O
Kid,O
(,O
1994,O
),O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
On,O
television,O
",",O
she,O
starred,O
as,O
Carly,O
Reynolds,O
on,O
the,O
eighth,O
season,O
of,O
the,O
Fox,O
teen,O
drama,O
Beverly,O
Hills,O
",",O
90210,O
(,O
1997–1998,O
),O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
Swank,O
received,O
widespread,O
critical,O
acclaim,O
for,O
her,O
performance,O
as,O
Brandon,O
Teena,O
",",O
a,O
trans,O
man,O
in,O
the,O
biographical,O
drama,O
film,O
Boys,O
Do,O
n't,O
Cry,O
(,O
1999,O
),O
",",O
for,O
which,O
she,O
received,O
her,O
first,O
Academy,O
Award,O
for,O
Best,O
Actress,O
and,O
the,O
Golden,O
Globe,O
Award,O
for,O
Best,O
Actress,O
in,O
a,O
Motion,O
Picture,O
–,O
Drama,O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
For,O
her,O
portrayal,O
of,O
Maggie,O
Fitzgerald,O
in,O
Clint,O
Eastwood,O
's,O
sports,O
drama,O
film,O
Million,O
Dollar,O
Baby,O
(,O
2004,O
),O
",",O
Swank,O
received,O
her,O
second,O
Academy,O
Award,O
and,O
Golden,O
Globe,O
Award,O
for,O
Best,O
Actress,O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
"
",O
Swank,O
has,O
also,O
starred,O
in,O
other,O
films,O
including,O
The,O
Gift,O
(,O
2000,O
),O
",",O
Insomnia,O
(,O
2002,O
),O
",",O
The,O
Core,O
(,O
2003,O
),O
",",O
Iron,O
Jawed,O
Angels,O
(,O
2004,O
),O
",",O
Red,O
Dust,O
(,O
2004,O
),O
",",O
The,O
Reaping,O
(,O
2007,O
),O
",",O
P.S.,O
I,O
Love,O
You,O
(,O
2007,O
),O
",",O
Freedom,O
Writers,O
(,O
2007,O
),O
",",O
Amelia,O
(,O
2009,O
),O
",",O
Conviction,O
(,O
2010,O
),O
",",O
New,O
Year,O
's,O
Eve,O
(,O
2011,O
),O
",",O
The,O
Homesman,O
(,O
2014,O
),O
",",O
You,O
're,O
Not,O
You,O
(,O
2014,O
),O
",",O
and,O
Logan,O
Lucky,O
(,O
2017,O
),O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
In,O
2018,O
",",O
she,O
portrayed,O
Gail,O
Getty,O
on,O
the,O
FX,O
television,O
series,O
Trust,O
.,O
*END-SENTENCE*,Hilary Swank
*START-SENTENCE*,Hilary Swank
"

",O
*END-SENTENCE*,Hilary Swank
*END-ACTOR*,Hilary Swank
*START-ACTOR*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
Claudette,O
Colbert,O
(,O
kohl,O
-,O
BAIR,O
;,O
born,O
Émilie,O
Claudette,O
Chauchoin,O
;,O
September,O
13,O
",",O
1903,O
–,O
July,O
30,O
",",O
1996,O
),O
was,O
an,O
American,O
stage,O
and,O
film,O
actress,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
"
",O
Colbert,O
began,O
her,O
career,O
in,O
Broadway,O
productions,O
during,O
the,O
late,O
1920s,O
and,O
progressed,O
to,O
motion,O
pictures,O
with,O
the,O
advent,O
of,O
Talking,O
pictures,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
Initially,O
associated,O
with,O
Paramount,O
Pictures,O
",",O
she,O
gradually,O
shifted,O
to,O
working,O
as,O
a,O
freelance,O
actress,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
She,O
won,O
the,O
Academy,O
Award,O
for,O
Best,O
Actress,O
in,O
It,O
Happened,O
One,O
Night,O
(,O
1934,O
),O
",",O
and,O
received,O
two,O
other,O
Academy,O
Award,O
nominations,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
Other,O
notable,O
films,O
include,O
Cleopatra,O
(,O
1934,O
),O
and,O
The,O
Palm,O
Beach,O
Story,O
(,O
1942,O
),O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
"
",O
With,O
her,O
round,O
face,O
",",O
big,O
eyes,O
",",O
charming,O
",",O
aristocratic,O
manner,O
",",O
and,O
flair,O
for,O
light,O
comedy,O
",",O
as,O
well,O
as,O
emotional,O
drama,O
",",O
Colbert,O
was,O
known,O
for,O
a,O
versatility,O
that,O
led,O
to,O
her,O
becoming,O
one,O
of,O
the,O
industry,O
's,O
best,O
-,O
paid,O
stars,O
of,O
the,O
1930s,O
and,O
1940s,O
and,O
",",O
in,O
1938,O
and,O
1942,O
",",O
the,O
highest,O
-,O
paid,O
star,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
During,O
her,O
career,O
",",O
Colbert,O
starred,O
in,O
more,O
than,O
60,O
movies,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
Among,O
her,O
frequent,O
co,O
-,O
stars,O
were,O
Fred,O
MacMurray,O
in,O
seven,O
films,O
(,O
1935−49,O
),O
",",O
and,O
Fredric,O
March,O
in,O
four,O
films,O
(,O
1930−33,O
),O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
"
",O
By,O
the,O
early,O
1950s,O
",",O
Colbert,O
had,O
basically,O
retired,O
from,O
the,O
screen,O
in,O
favor,O
of,O
television,O
and,O
stage,O
work,O
",",O
and,O
she,O
earned,O
a,O
Tony,O
Award,O
nomination,O
for,O
The,O
Marriage,O
-,O
Go,O
-,O
Round,O
in,O
1959,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
Her,O
career,O
tapered,O
off,O
during,O
the,O
early,O
1960s,O
",",O
but,O
in,O
the,O
late,O
1970s,O
she,O
experienced,O
a,O
career,O
resurgence,O
in,O
theater,O
",",O
earning,O
a,O
Sarah,O
Siddons,O
Award,O
for,O
her,O
Chicago,O
theater,O
work,O
in,O
1980,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
For,O
her,O
television,O
work,O
in,O
The,O
Two,O
Mrs.,O
Grenvilles,O
(,O
1987,O
),O
",",O
she,O
won,O
a,O
Golden,O
Globe,O
Award,O
and,O
received,O
an,O
Emmy,O
Award,O
nomination,O
.,O
*END-SENTENCE*,Claudette Colbert
*START-SENTENCE*,Claudette Colbert
"
",O
In,O
1999,O
",",O
the,O
American,O
Film,O
Institute,O
posthumously,O
voted,O
Colbert,O
the,O
12th,O
-,O
greatest,O
female,O
star,O
of,O
classic,O
Hollywood,O
cinema,O
.,O
*END-SENTENCE*,Claudette Colbert
*END-ACTOR*,Claudette Colbert
*START-ACTOR*,Diane Lane
*START-SENTENCE*,Diane Lane
Diane,O
Colleen,O
Lane,O
(,O
born,O
January,O
22,O
",",O
1965,O
),O
is,O
an,O
American,O
actress,O
.,O
*END-SENTENCE*,Diane Lane
*START-SENTENCE*,Diane Lane
Born,O
and,O
raised,O
in,O
New,O
York,O
City,O
",",O
Lane,O
made,O
her,O
